      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9
         147          16          58      11.576     1229.21    0.917310   -0.156968   -0.294324   -0.217434     0.49142    -0.40942    -0.78467        1.60        2.07        1.54        1.74        1.45        1.16        2.27        1.84        1.49        1.79
         148          16          58      11.628     1229.27    0.922363   -0.160502   -0.280322   -0.211909     0.46149    -0.40936    -0.80069        1.59        2.08        1.54        1.74        1.45        1.16        2.28        1.84        1.50        1.79
         149          16          58      11.676     1229.32    0.926532   -0.163405   -0.268519   -0.206723     0.44260    -0.40497    -0.81754        1.59        2.08        1.54        1.74        1.46        1.15        2.28        1.84        1.49        1.80
         150          16          58      11.731     1229.37    0.930717   -0.166815   -0.256083   -0.200898     0.43384    -0.41391    -0.85065        1.58        2.09        1.55        1.74        1.46        1.15        2.29        1.84        1.50        1.80
         151          16          58      11.783     1229.44    0.937129   -0.171261   -0.235520   -0.192327     0.40179    -0.41183    -0.85526        1.57        2.10        1.54        1.74        1.47        1.15        2.30        1.85        1.50        1.80
         152          16          58      11.837     1229.47    0.939864   -0.172586   -0.226242   -0.188901     0.38718    -0.41052    -0.85248        1.56        2.10        1.55        1.74        1.48        1.14        2.30        1.84        1.50        1.80
         153          16          58      11.888     1229.53    0.944877   -0.175515   -0.207567   -0.182533     0.33621    -0.40158    -0.84671        1.55        2.10        1.55        1.74        1.48        1.14        2.30        1.85        1.50        1.80
         154          16          58      11.946     1229.58    0.948030   -0.179485   -0.193119   -0.178126     0.31320    -0.41080    -0.85397        1.55        2.11        1.55        1.74        1.49        1.13        2.31        1.85        1.50        1.80
         155          16          58      11.997     1229.64    0.950828   -0.184636   -0.177544   -0.174111     0.29007    -0.41779    -0.88147        1.54        2.11        1.56        1.74        1.49        1.13        2.31        1.85        1.50        1.80
         156          16          58      12.048     1229.69    0.953093   -0.187586   -0.165062   -0.170825     0.25763    -0.39102    -0.89047        1.54        2.12        1.55        1.74        1.50        1.13        2.31        1.85        1.50        1.80
         157          16          58      12.109     1229.74    0.955457   -0.190214   -0.152506   -0.166320     0.24023    -0.39999    -0.89026        1.53        2.12        1.55        1.74        1.50        1.12        2.32        1.85        1.50        1.80
         158          16          58      12.151     1229.81    0.958546   -0.193113   -0.135847   -0.159509     0.20239    -0.40015    -0.88754        1.53        2.12        1.56        1.74        1.50        1.12        2.32        1.85        1.50        1.80
         159          16          58      12.209     1229.84    0.959512   -0.194980   -0.129375   -0.156789     0.20288    -0.40140    -0.88953        1.53        2.12        1.56        1.74        1.51        1.11        2.32        1.85        1.50        1.80
         160          16          58      12.267     1229.90    0.960734   -0.200271   -0.117108   -0.152210     0.18732    -0.42435    -0.90396        1.53        2.12        1.56        1.74        1.51        1.11        2.32        1.85        1.50        1.80
         161          16          58      12.316     1229.96    0.961541   -0.205565   -0.105262   -0.148666     0.15332    -0.42706    -0.91602        1.53        2.13        1.56        1.74        1.51        1.11        2.33        1.85        1.50        1.80
         162          16          58      12.372     1230.00    0.962078   -0.208451   -0.097520   -0.146440     0.14850    -0.42514    -0.91833        1.53        2.13        1.56        1.74        1.51        1.11        2.33        1.85        1.50        1.80
         163          16          58      12.424     1230.06    0.962892   -0.211983   -0.086069   -0.143155     0.12589    -0.42688    -0.91147        1.52        2.13        1.56        1.74        1.51        1.12        2.33        1.85        1.50        1.80
         164          16          58      12.463     1230.13    0.963917   -0.215157   -0.072959   -0.138736     0.10233    -0.42715    -0.91873        1.54        2.13        1.56        1.74        1.51        1.12        2.33        1.85        1.50        1.80
         165          16          58      12.525     1230.15    0.964254   -0.215688   -0.069435   -0.137377     0.09125    -0.42068    -0.92090        1.54        2.13        1.56        1.74        1.51        1.12        2.33        1.85        1.50        1.80
         166          16          58      12.577     1230.23    0.965545   -0.217149   -0.055708   -0.132158     0.06265    -0.42062    -0.90341        1.54        2.13        1.56        1.74        1.51        1.12        2.33        1.85        1.50        1.80
         167          16          58      12.630     1230.27    0.966025   -0.217926   -0.049910   -0.129665     0.04916    -0.41391    -0.90790        1.54        2.13        1.56        1.74        1.51        1.13        2.33        1.85        1.50        1.80
         168          16          58      12.687     1230.32    0.966338   -0.219410   -0.043528   -0.127102     0.03540    -0.42603    -0.91629        1.54        2.13        1.56        1.74        1.51        1.13        2.33        1.85        1.50        1.80
