      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9
         148          16          52      18.731      876.37    0.873859   -0.186609   -0.390702   -0.221134     0.61511    -0.49167    -0.62790        1.55        1.97        1.42        1.72        1.27        1.12        2.18        1.76        1.52        1.75
         149          16          52      18.785      876.42    0.876073   -0.191344   -0.380146   -0.226657     0.59015    -0.50369    -0.64490        1.55        1.97        1.42        1.72        1.27        1.12        2.17        1.77        1.52        1.75
         150          16          52      18.835      876.49    0.879007   -0.197028   -0.365786   -0.233940     0.55112    -0.51590    -0.66272        1.55        1.98        1.42        1.73        1.27        1.12        2.17        1.77        1.52        1.75
         151          16          52      18.890      876.53    0.880582   -0.200565   -0.357504   -0.237783     0.54044    -0.51181    -0.68335        1.55        1.98        1.42        1.73        1.27        1.12        2.18        1.76        1.52        1.75
         152          16          52      18.942      876.58    0.882434   -0.205080   -0.347214   -0.242270     0.52509    -0.53036    -0.69147        1.55        1.98        1.42        1.73        1.27        1.12        2.18        1.76        1.52        1.76
         153          16          52      18.996      876.64    0.884143   -0.210356   -0.335470   -0.247993     0.49841    -0.54419    -0.69708        1.55        1.99        1.42        1.73        1.27        1.12        2.18        1.76        1.52        1.76
         154          16          52      19.047      876.71    0.886425   -0.214767   -0.322153   -0.253660     0.46725    -0.59418    -0.69009        1.55        1.99        1.42        1.73        1.27        1.12        2.19        1.76        1.52        1.76
         155          16          52      19.101      876.76    0.887465   -0.218413   -0.313117   -0.258186     0.45093    -0.53009    -0.69955        1.54        2.00        1.42        1.74        1.27        1.12        2.19        1.76        1.52        1.76
         156          16          52      19.162      876.80    0.888143   -0.221323   -0.306309   -0.261521     0.43643    -0.54404    -0.72116        1.55        2.00        1.42        1.74        1.28        1.12        2.20        1.77        1.52        1.76
         157          16          52      19.206      876.86    0.889213   -0.224554   -0.296602   -0.266275     0.42078    -0.54745    -0.73230        1.55        2.00        1.42        1.74        1.28        1.12        2.21        1.77        1.52        1.76
         158          16          52      19.263      876.90    0.889808   -0.226482   -0.290735   -0.269112     0.40656    -0.56140    -0.73627        1.55        2.01        1.42        1.74        1.28        1.12        2.22        1.76        1.52        1.76
         159          16          52      19.310      876.96    0.890422   -0.229105   -0.282502   -0.273590     0.38766    -0.56000    -0.74652        1.54        2.01        1.42        1.74        1.29        1.12        2.21        1.77        1.52        1.76
         160          16          52      19.368      877.01    0.891048   -0.230923   -0.275592   -0.277050     0.34958    -0.53442    -0.74817        1.54        2.02        1.42        1.74        1.29        1.12        2.22        1.77        1.52        1.76
         161          16          52      19.414      877.08    0.891579   -0.233445   -0.265956   -0.282592     0.34775    -0.57080    -0.76688        1.54        2.02        1.42        1.74        1.29        1.12        2.22        1.77        1.52        1.76
         162          16          52      19.468      877.12    0.891727   -0.234963   -0.260425   -0.285995     0.33865    -0.57758    -0.76743        1.54        2.03        1.42        1.75        1.29        1.12        2.23        1.77        1.52        1.76
         163          16          52      19.530      877.16    0.891859   -0.236137   -0.254737   -0.289718     0.33383    -0.57272    -0.77087        1.54        2.03        1.42        1.74        1.29        1.13        2.25        1.77        1.52        1.76
         164          16          52      19.579      877.22    0.891740   -0.239050   -0.246737   -0.294579     0.31393    -0.57123    -0.77563        1.54        2.03        1.43        1.74        1.29        1.13        2.25        1.77        1.52        1.76
         165          16          52      19.631      877.27    0.891668   -0.241291   -0.239879   -0.298606     0.28674    -0.57584    -0.78305        1.54        2.03        1.42        1.75        1.29        1.12        2.23        1.77        1.53        1.77
         166          16          52      19.685      877.33    0.891506   -0.244366   -0.231765   -0.302964     0.27615    -0.57574    -0.77908        1.54        2.04        1.43        1.74        1.30        1.13        2.24        1.77        1.53        1.76
         167          16          52      19.737      877.38    0.891399   -0.246579   -0.225423   -0.306255     0.26279    -0.55664    -0.78101        1.54        2.04        1.43        1.75        1.30        1.13        2.24        1.77        1.52        1.76
         168          16          52      19.792      877.43    0.891042   -0.249637   -0.220018   -0.308734     0.24741    -0.56323    -0.77240        1.54        2.04        1.43        1.75        1.30        1.12        2.24        1.77        1.52        1.76
