Q1,Q2,Q3,Q4,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9
0.782546,-0.223478,-0.236407,-0.53084,1.52,2.08,1.41,1.71,1.23,1.11,2.29,1.81,1.53,1.75
0.779352,-0.224305,-0.236113,-0.535302,1.52,2.08,1.41,1.71,1.23,1.12,2.29,1.81,1.52,1.75
0.776814,-0.224357,-0.234894,-0.53949,1.52,2.08,1.42,1.72,1.24,1.11,2.29,1.81,1.53,1.75
0.774983,-0.224437,-0.233485,-0.542692,1.52,2.08,1.42,1.72,1.24,1.12,2.29,1.81,1.53,1.75
0.773088,-0.224438,-0.231173,-0.546371,1.53,2.08,1.42,1.72,1.25,1.12,2.29,1.81,1.52,1.75
0.771025,-0.225549,-0.228679,-0.549868,1.53,2.08,1.42,1.71,1.25,1.12,2.29,1.81,1.53,1.75
0.768681,-0.227201,-0.225209,-0.553886,1.53,2.08,1.43,1.72,1.25,1.12,2.29,1.81,1.52,1.76
0.767109,-0.228285,-0.222446,-0.556729,1.53,2.08,1.43,1.72,1.25,1.13,2.28,1.81,1.52,1.76
0.766143,-0.228538,-0.221182,-0.558456,1.54,2.08,1.43,1.71,1.25,1.13,2.28,1.81,1.52,1.76
0.767818,-0.228172,-0.221262,-0.556271,1.54,2.08,1.44,1.72,1.26,1.13,2.28,1.82,1.52,1.76
0.77006,-0.227965,-0.223245,-0.552451,1.54,2.07,1.44,1.71,1.26,1.13,2.27,1.81,1.52,1.76
0.773106,-0.22806,-0.226694,-0.546723,1.54,2.07,1.44,1.71,1.26,1.13,2.27,1.82,1.52,1.76
0.776927,-0.227971,-0.230592,-0.539668,1.55,2.07,1.45,1.71,1.26,1.14,2.26,1.82,1.52,1.76
0.782662,-0.227229,-0.234605,-0.529876,1.55,2.07,1.45,1.71,1.26,1.14,2.26,1.82,1.52,1.77
0.787232,-0.226612,-0.239565,-0.521078,1.55,2.06,1.45,1.71,1.27,1.14,2.25,1.82,1.52,1.77
0.792608,-0.227102,-0.247134,-0.50904,1.56,2.06,1.45,1.71,1.27,1.14,2.25,1.82,1.51,1.77
0.795126,-0.227151,-0.249769,-0.503779,1.56,2.06,1.46,1.71,1.27,1.14,2.24,1.82,1.51,1.77
0.801248,-0.2251,-0.253286,-0.49313,1.56,2.06,1.46,1.71,1.27,1.14,2.24,1.82,1.51,1.77
0.806042,-0.224168,-0.256445,-0.484025,1.57,2.06,1.46,1.7,1.27,1.15,2.24,1.82,1.51,1.77
0.813382,-0.221947,-0.261148,-0.470055,1.56,2.05,1.46,1.7,1.27,1.15,2.23,1.83,1.51,1.77
0.815074,-0.221208,-0.262686,-0.466602,1.57,2.05,1.46,1.7,1.27,1.15,2.23,1.83,1.51,1.77
0.81929,-0.219639,-0.268872,-0.456322,1.57,2.05,1.46,1.69,1.27,1.15,2.23,1.83,1.51,1.77
0.821907,-0.219291,-0.276954,-0.446852,1.57,2.05,1.46,1.69,1.27,1.15,2.22,1.83,1.5,1.77
0.824627,-0.218385,-0.282839,-0.438522,1.57,2.05,1.46,1.7,1.27,1.15,2.22,1.83,1.51,1.77
0.827836,-0.216455,-0.287562,-0.430282,1.57,2.04,1.46,1.69,1.27,1.15,2.21,1.83,1.5,1.77
0.831337,-0.214541,-0.292369,-0.421154,1.58,2.04,1.47,1.69,1.27,1.15,2.21,1.83,1.5,1.78
0.835212,-0.211956,-0.29834,-0.410475,1.58,2.04,1.47,1.69,1.27,1.15,2.21,1.83,1.5,1.77
0.837974,-0.209784,-0.302886,-0.402556,1.58,2.04,1.47,1.69,1.28,1.15,2.2,1.83,1.5,1.77
0.84056,-0.20772,-0.307271,-0.394836,1.58,2.04,1.47,1.69,1.28,1.16,2.2,1.83,1.5,1.78
0.842746,-0.20688,-0.31139,-0.387319,1.58,2.04,1.48,1.69,1.28,1.15,2.19,1.84,1.5,1.77
0.84575,-0.204782,-0.31516,-0.378743,1.58,2.03,1.47,1.68,1.29,1.16,2.19,1.84,1.5,1.78
0.848295,-0.203639,-0.317899,-0.371305,1.59,2.03,1.48,1.68,1.29,1.16,2.18,1.83,1.49,1.78
0.850649,-0.202688,-0.320618,-0.364031,1.59,2.03,1.48,1.68,1.29,1.16,2.17,1.84,1.49,1.78
0.852746,-0.202036,-0.323057,-0.357266,1.59,2.03,1.49,1.67,1.29,1.16,2.17,1.84,1.49,1.78
0.855817,-0.199885,-0.32458,-0.349674,1.59,2.03,1.49,1.67,1.3,1.16,2.17,1.84,1.49,1.78
0.858277,-0.197766,-0.326262,-0.343224,1.6,2.02,1.49,1.67,1.3,1.16,2.17,1.84,1.48,1.78
0.860858,-0.195556,-0.328909,-0.335413,1.59,2.02,1.49,1.67,1.3,1.16,2.16,1.84,1.48,1.78
0.862414,-0.193639,-0.332169,-0.329258,1.59,2.02,1.49,1.67,1.3,1.16,2.15,1.84,1.48,1.79
0.86381,-0.191976,-0.335852,-0.322771,1.6,2.02,1.49,1.66,1.31,1.16,2.15,1.84,1.48,1.79
0.865521,-0.189015,-0.338913,-0.316678,1.59,2.01,1.5,1.66,1.31,1.16,2.14,1.84,1.48,1.79
0.868741,-0.183853,-0.342361,-0.307044,1.59,2,1.5,1.66,1.31,1.16,2.13,1.84,1.48,1.79
0.870783,-0.180358,-0.344405,-0.300988,1.6,2,1.5,1.66,1.32,1.16,2.13,1.84,1.47,1.79
0.873639,-0.175841,-0.346987,-0.292293,1.6,2,1.5,1.66,1.31,1.16,2.12,1.84,1.47,1.79
0.876673,-0.170777,-0.349548,-0.283012,1.6,1.99,1.5,1.65,1.32,1.16,2.11,1.84,1.47,1.79
0.880144,-0.163029,-0.352931,-0.272411,1.6,1.99,1.5,1.65,1.32,1.16,2.11,1.84,1.47,1.79
0.881931,-0.158012,-0.358456,-0.262182,1.6,1.99,1.51,1.65,1.32,1.16,2.11,1.84,1.47,1.79
0.882609,-0.15603,-0.36213,-0.255963,1.6,1.99,1.51,1.64,1.32,1.16,2.1,1.84,1.47,1.79
0.883947,-0.150839,-0.367076,-0.247265,1.6,1.98,1.51,1.64,1.33,1.16,2.1,1.84,1.46,1.79
0.885131,-0.14645,-0.370654,-0.240232,1.6,1.98,1.51,1.64,1.33,1.16,2.09,1.84,1.46,1.79
0.886082,-0.141005,-0.375501,-0.232326,1.6,1.98,1.51,1.64,1.33,1.16,2.09,1.84,1.46,1.8
0.886198,-0.138666,-0.379064,-0.227456,1.61,1.97,1.51,1.63,1.33,1.16,2.08,1.84,1.46,1.8
0.886121,-0.135446,-0.384438,-0.220571,1.61,1.97,1.51,1.63,1.33,1.16,2.08,1.84,1.46,1.79
0.886925,-0.130283,-0.388813,-0.212637,1.61,1.96,1.51,1.63,1.33,1.16,2.08,1.84,1.46,1.79
0.887067,-0.128599,-0.390204,-0.210509,1.6,1.96,1.51,1.63,1.34,1.16,2.07,1.84,1.46,1.8
0.887341,-0.123411,-0.395704,-0.202025,1.61,1.96,1.51,1.63,1.34,1.16,2.07,1.84,1.46,1.8
0.887378,-0.121644,-0.397865,-0.198662,1.61,1.96,1.52,1.62,1.33,1.16,2.07,1.84,1.46,1.8
0.887826,-0.115873,-0.402523,-0.190563,1.61,1.95,1.52,1.63,1.34,1.16,2.07,1.84,1.46,1.8
0.887899,-0.113688,-0.404521,-0.187277,1.61,1.95,1.52,1.62,1.34,1.16,2.07,1.84,1.46,1.8
0.887941,-0.110256,-0.408306,-0.180804,1.61,1.96,1.52,1.62,1.34,1.16,2.06,1.84,1.46,1.8
0.887772,-0.106677,-0.411745,-0.175919,1.61,1.95,1.52,1.62,1.34,1.16,2.06,1.84,1.46,1.8
0.887666,-0.103314,-0.415256,-0.170113,1.61,1.95,1.52,1.62,1.34,1.16,2.06,1.84,1.46,1.8
0.887546,-0.100595,-0.417997,-0.165595,1.61,1.95,1.52,1.62,1.34,1.16,2.06,1.84,1.46,1.8
0.88738,-0.097864,-0.420844,-0.160843,1.61,1.95,1.52,1.61,1.34,1.16,2.06,1.84,1.46,1.8
0.887326,-0.094737,-0.423805,-0.155134,1.61,1.95,1.52,1.62,1.34,1.16,2.06,1.84,1.46,1.8
0.88722,-0.091308,-0.426473,-0.150413,1.61,1.95,1.52,1.61,1.34,1.16,2.05,1.84,1.46,1.8
0.887074,-0.089243,-0.428142,-0.147751,1.61,1.95,1.52,1.61,1.34,1.16,2.05,1.84,1.46,1.81
0.886374,-0.086391,-0.431633,-0.143426,1.61,1.95,1.52,1.61,1.35,1.16,2.05,1.84,1.46,1.8
0.885978,-0.084992,-0.433311,-0.141636,1.61,1.95,1.52,1.6,1.34,1.16,2.05,1.84,1.46,1.81
0.884886,-0.082646,-0.436973,-0.138571,1.61,1.95,1.52,1.6,1.35,1.16,2.05,1.84,1.46,1.81
0.884327,-0.082029,-0.438839,-0.136594,1.61,1.95,1.52,1.6,1.35,1.16,2.04,1.84,1.46,1.81
0.883833,-0.080469,-0.440949,-0.133898,1.61,1.94,1.52,1.6,1.35,1.16,2.05,1.84,1.46,1.81
0.883445,-0.078695,-0.442878,-0.131114,1.61,1.94,1.52,1.6,1.35,1.16,2.04,1.84,1.46,1.81
0.882928,-0.076365,-0.445425,-0.127294,1.61,1.94,1.52,1.59,1.35,1.16,2.04,1.84,1.46,1.81
0.882416,-0.074366,-0.447804,-0.123625,1.61,1.94,1.52,1.59,1.35,1.16,2.05,1.84,1.46,1.81
0.882175,-0.072237,-0.449733,-0.119539,1.61,1.94,1.52,1.6,1.35,1.16,2.06,1.84,1.46,1.81
0.881916,-0.069339,-0.451936,-0.114759,1.61,1.94,1.52,1.6,1.35,1.16,2.06,1.84,1.46,1.81
0.881669,-0.068071,-0.453672,-0.110493,1.61,1.95,1.52,1.6,1.35,1.16,2.07,1.84,1.46,1.81
0.881567,-0.066194,-0.455223,-0.105975,1.6,1.94,1.52,1.6,1.35,1.16,2.07,1.84,1.46,1.8
0.881532,-0.064188,-0.456342,-0.102628,1.6,1.94,1.52,1.61,1.35,1.16,2.07,1.84,1.47,1.8
0.881328,-0.061492,-0.457771,-0.099626,1.61,1.94,1.52,1.61,1.34,1.16,2.08,1.84,1.47,1.8
0.880437,-0.059165,-0.460224,-0.097595,1.61,1.95,1.51,1.62,1.34,1.16,2.08,1.84,1.47,1.8
0.88009,-0.058624,-0.461048,-0.097158,1.61,1.95,1.51,1.63,1.34,1.15,2.09,1.84,1.48,1.79
0.879296,-0.05671,-0.462876,-0.096795,1.61,1.95,1.51,1.63,1.34,1.16,2.08,1.83,1.48,1.79
0.879523,-0.056396,-0.46259,-0.096279,1.6,1.95,1.51,1.63,1.34,1.15,2.04,1.83,1.48,1.79
0.880799,-0.056882,-0.459391,-0.099589,1.6,1.95,1.51,1.64,1.33,1.15,2.08,1.84,1.48,1.79
0.881507,-0.058642,-0.457105,-0.102776,1.6,1.95,1.5,1.65,1.33,1.15,2.1,1.84,1.48,1.79
0.882832,-0.063889,-0.451808,-0.111334,1.6,1.96,1.5,1.64,1.33,1.15,2.09,1.84,1.49,1.79
0.884025,-0.070331,-0.445262,-0.123673,1.6,1.97,1.5,1.65,1.33,1.15,2.11,1.83,1.49,1.79
0.884637,-0.076148,-0.44028,-0.133312,1.59,1.97,1.5,1.66,1.32,1.15,2.13,1.83,1.49,1.79
0.884857,-0.081801,-0.436029,-0.142181,1.59,1.97,1.49,1.66,1.32,1.15,2.13,1.83,1.49,1.78
0.885099,-0.091004,-0.429117,-0.155492,1.59,1.97,1.49,1.66,1.31,1.15,2.14,1.83,1.49,1.78
0.885378,-0.097179,-0.423875,-0.164294,1.59,1.97,1.49,1.67,1.31,1.15,2.15,1.83,1.5,1.78
0.885673,-0.10579,-0.415544,-0.178086,1.59,1.98,1.48,1.67,1.31,1.15,2.15,1.83,1.5,1.78
0.885475,-0.114358,-0.4076,-0.191622,1.59,1.98,1.48,1.68,1.3,1.15,2.15,1.83,1.5,1.77
0.885153,-0.119715,-0.402549,-0.200315,1.58,1.98,1.48,1.68,1.3,1.15,2.16,1.83,1.5,1.77
0.884777,-0.125851,-0.395245,-0.212396,1.58,1.98,1.47,1.68,1.3,1.14,2.16,1.83,1.5,1.77
0.883862,-0.131894,-0.389892,-0.22221,1.58,1.99,1.47,1.68,1.3,1.15,2.17,1.83,1.5,1.77
0.882508,-0.138763,-0.384429,-0.232677,1.58,1.99,1.47,1.68,1.3,1.14,2.17,1.83,1.5,1.77
0.880269,-0.148654,-0.37678,-0.247116,1.58,1.99,1.47,1.68,1.3,1.14,2.17,1.83,1.51,1.77
0.879019,-0.153716,-0.372126,-0.255382,1.58,1.99,1.47,1.69,1.29,1.14,2.17,1.83,1.5,1.77
0.877453,-0.159513,-0.366264,-0.265485,1.57,2,1.47,1.69,1.29,1.14,2.18,1.83,1.51,1.77
0.874743,-0.167058,-0.358725,-0.279703,1.57,2,1.46,1.69,1.28,1.14,2.19,1.82,1.51,1.77
0.872977,-0.171264,-0.354878,-0.287475,1.57,2,1.46,1.69,1.28,1.14,2.19,1.82,1.51,1.77
0.871005,-0.175403,-0.350098,-0.296673,1.57,2.01,1.46,1.69,1.27,1.14,2.19,1.82,1.51,1.76
0.868611,-0.179958,-0.343704,-0.308216,1.57,2.01,1.46,1.69,1.27,1.14,2.19,1.82,1.51,1.76
0.867133,-0.182621,-0.339322,-0.31558,1.56,2.01,1.45,1.7,1.27,1.13,2.2,1.82,1.51,1.76
0.865772,-0.184621,-0.336168,-0.321472,1.56,2.02,1.46,1.7,1.27,1.13,2.21,1.82,1.51,1.76
0.863937,-0.187775,-0.332439,-0.328387,1.56,2.02,1.45,1.69,1.26,1.13,2.21,1.82,1.51,1.76
0.86187,-0.190561,-0.32789,-0.336681,1.55,2.03,1.45,1.7,1.26,1.13,2.22,1.82,1.51,1.76
0.860035,-0.192921,-0.32418,-0.343552,1.55,2.03,1.45,1.7,1.26,1.13,2.22,1.82,1.51,1.76
0.857584,-0.196134,-0.320167,-0.35153,1.55,2.04,1.44,1.7,1.26,1.13,2.23,1.82,1.52,1.76
0.855678,-0.198378,-0.317531,-0.357261,1.55,2.04,1.44,1.7,1.26,1.13,2.24,1.82,1.52,1.76
0.852067,-0.202311,-0.313823,-0.366834,1.54,2.04,1.44,1.7,1.25,1.13,2.24,1.81,1.52,1.76
0.848936,-0.205504,-0.310402,-0.375135,1.54,2.05,1.44,1.7,1.25,1.13,2.25,1.81,1.52,1.76
0.845299,-0.208617,-0.305807,-0.385266,1.54,2.05,1.44,1.7,1.25,1.12,2.25,1.82,1.52,1.76
0.842978,-0.210548,-0.302358,-0.391966,1.54,2.05,1.44,1.7,1.25,1.12,2.26,1.81,1.52,1.75
0.839672,-0.213201,-0.29639,-0.402056,1.54,2.06,1.43,1.7,1.25,1.12,2.25,1.81,1.52,1.76
0.836226,-0.215304,-0.289957,-0.412668,1.53,2.06,1.43,1.7,1.25,1.12,2.26,1.81,1.52,1.75
0.8332,-0.217203,-0.284641,-0.421404,1.53,2.06,1.43,1.7,1.25,1.12,2.25,1.81,1.52,1.75
0.829956,-0.219277,-0.279576,-0.430032,1.53,2.07,1.43,1.7,1.25,1.12,2.24,1.81,1.52,1.75
0.827074,-0.220462,-0.273813,-0.438603,1.53,2.07,1.43,1.7,1.25,1.12,2.25,1.81,1.52,1.75
0.822614,-0.222173,-0.265859,-0.450849,1.53,2.07,1.43,1.7,1.25,1.12,2.21,1.81,1.52,1.75
0.819804,-0.222978,-0.261446,-0.458093,1.53,2.08,1.43,1.7,1.25,1.12,2.17,1.81,1.52,1.75
0.816064,-0.22434,-0.256952,-0.466569,1.53,2.08,1.43,1.71,1.25,1.12,2.21,1.81,1.52,1.75
0.812621,-0.225233,-0.253062,-0.474211,1.53,2.08,1.43,1.7,1.24,1.12,2.23,1.81,1.52,1.75
0.809235,-0.226957,-0.249268,-0.48114,1.53,2.08,1.43,1.7,1.25,1.12,2.24,1.81,1.52,1.75
0.806833,-0.227746,-0.244756,-0.487079,1.52,2.08,1.43,1.71,1.25,1.12,2.22,1.81,1.52,1.75
0.804219,-0.228738,-0.239895,-0.493316,1.53,2.08,1.43,1.7,1.25,1.12,2.23,1.81,1.52,1.75
0.800536,-0.230386,-0.233555,-0.501514,1.53,2.08,1.43,1.7,1.25,1.12,2.21,1.81,1.52,1.75
0.798137,-0.230993,-0.229298,-0.506994,1.53,2.08,1.43,1.71,1.26,1.12,2.23,1.81,1.52,1.76
0.794347,-0.232064,-0.224498,-0.514549,1.53,2.08,1.43,1.71,1.26,1.12,2.25,1.81,1.52,1.76
0.790073,-0.233479,-0.22093,-0.521979,1.53,2.08,1.44,1.7,1.26,1.13,2.22,1.82,1.52,1.76
0.787216,-0.234878,-0.218649,-0.526609,1.53,2.08,1.44,1.7,1.26,1.13,2.25,1.82,1.52,1.76
0.783746,-0.23609,-0.214097,-0.533072,1.53,2.08,1.44,1.7,1.26,1.13,2.26,1.81,1.52,1.76
0.780786,-0.237126,-0.209793,-0.538638,1.54,2.08,1.44,1.71,1.27,1.13,2.27,1.81,1.52,1.77
0.779539,-0.237631,-0.207709,-0.541025,1.54,2.08,1.44,1.71,1.27,1.13,2.22,1.82,1.52,1.76
0.778693,-0.237429,-0.206479,-0.5428,1.54,2.08,1.44,1.71,1.27,1.13,2.26,1.82,1.52,1.77
0.779596,-0.237007,-0.208504,-0.54091,1.54,2.08,1.45,1.71,1.28,1.13,2.27,1.82,1.52,1.77
0.781797,-0.236863,-0.211754,-0.536516,1.54,2.08,1.45,1.71,1.28,1.13,2.27,1.82,1.52,1.77
0.784247,-0.236748,-0.214404,-0.531919,1.55,2.07,1.45,1.71,1.28,1.13,2.22,1.82,1.52,1.77
0.788597,-0.235994,-0.219674,-0.523608,1.55,2.07,1.46,1.71,1.28,1.14,2.25,1.82,1.52,1.77
0.793424,-0.235967,-0.226398,-0.513363,1.55,2.07,1.46,1.71,1.28,1.14,2.25,1.82,1.52,1.77
0.795552,-0.235554,-0.229114,-0.509036,1.56,2.07,1.46,1.7,1.28,1.14,2.25,1.82,1.51,1.77
0.799021,-0.235107,-0.234681,-0.501213,1.55,2.07,1.46,1.71,1.28,1.14,2.24,1.82,1.52,1.77
0.801316,-0.234731,-0.239878,-0.495229,1.56,2.07,1.46,1.7,1.28,1.14,2.24,1.82,1.51,1.77
0.804969,-0.233288,-0.245436,-0.487199,1.55,2.06,1.46,1.7,1.29,1.14,2.24,1.82,1.52,1.77
0.806947,-0.232363,-0.247419,-0.483351,1.56,2.06,1.46,1.7,1.29,1.15,2.24,1.82,1.51,1.77
0.809918,-0.231854,-0.252213,-0.476094,1.56,2.06,1.46,1.7,1.29,1.15,2.24,1.83,1.51,1.78
0.813836,-0.23046,-0.258007,-0.466896,1.56,2.06,1.46,1.7,1.29,1.15,2.23,1.83,1.51,1.77
0.816687,-0.229614,-0.262679,-0.459673,1.57,2.06,1.46,1.7,1.29,1.15,2.23,1.83,1.51,1.77
0.819369,-0.228668,-0.265618,-0.453644,1.57,2.05,1.47,1.7,1.29,1.15,2.22,1.83,1.51,1.78
0.822284,-0.227062,-0.270233,-0.446392,1.57,2.05,1.47,1.7,1.3,1.15,2.22,1.83,1.51,1.78
0.825032,-0.225525,-0.276782,-0.438011,1.57,2.05,1.47,1.7,1.3,1.15,2.21,1.83,1.51,1.78
0.827178,-0.224802,-0.282366,-0.430709,1.57,2.05,1.47,1.69,1.3,1.15,2.21,1.83,1.51,1.78
0.828791,-0.223815,-0.285365,-0.426122,1.58,2.04,1.47,1.7,1.3,1.15,2.2,1.83,1.5,1.78
0.831586,-0.221983,-0.289957,-0.418466,1.58,2.04,1.48,1.69,1.3,1.15,2.2,1.83,1.5,1.78
0.833956,-0.220438,-0.293704,-0.411901,1.58,2.04,1.48,1.69,1.3,1.15,2.2,1.83,1.5,1.78
0.836264,-0.21871,-0.297556,-0.405325,1.58,2.04,1.48,1.69,1.3,1.15,2.19,1.83,1.5,1.78
0.839609,-0.215696,-0.303074,-0.395825,1.58,2.03,1.48,1.68,1.31,1.16,2.19,1.83,1.5,1.78
0.840802,-0.214864,-0.305533,-0.391836,1.58,2.03,1.48,1.68,1.31,1.15,2.18,1.83,1.5,1.78
0.843049,-0.213129,-0.309784,-0.38455,1.59,2.03,1.48,1.68,1.31,1.16,2.17,1.83,1.5,1.78
0.846131,-0.210292,-0.312709,-0.376899,1.59,2.03,1.48,1.68,1.31,1.16,2.16,1.83,1.49,1.78
0.84813,-0.208413,-0.314586,-0.371855,1.59,2.02,1.48,1.68,1.31,1.16,2.06,1.83,1.49,1.78
0.851176,-0.205607,-0.317057,-0.36428,1.59,2.02,1.48,1.67,1.31,1.16,2.14,1.83,1.49,1.78
0.854629,-0.201115,-0.319784,-0.356231,1.59,2.01,1.48,1.67,1.31,1.16,2.13,1.83,1.49,1.78
0.856597,-0.199412,-0.321935,-0.350477,1.59,2.01,1.49,1.67,1.32,1.16,2.12,1.83,1.49,1.78
0.859873,-0.195908,-0.324896,-0.341588,1.59,2.01,1.49,1.67,1.32,1.16,2.13,1.83,1.48,1.79
0.862962,-0.19192,-0.328194,-0.332795,1.59,2.01,1.49,1.67,1.32,1.16,2.14,1.84,1.48,1.79
0.864561,-0.189621,-0.330797,-0.327341,1.59,2,1.49,1.66,1.32,1.16,2.07,1.84,1.48,1.79
0.866462,-0.186846,-0.335263,-0.319266,1.6,2,1.5,1.67,1.32,1.16,2.06,1.84,1.48,1.79
0.8679,-0.183978,-0.338921,-0.313104,1.6,2,1.49,1.66,1.32,1.16,2,1.84,1.48,1.79
0.869527,-0.180643,-0.342328,-0.306761,1.6,2,1.5,1.66,1.32,1.16,2.08,1.84,1.48,1.79
0.871544,-0.176628,-0.346596,-0.298472,1.6,2,1.5,1.65,1.32,1.16,2.12,1.84,1.48,1.79
0.873014,-0.17309,-0.350384,-0.291749,1.6,2,1.5,1.65,1.32,1.16,2.12,1.84,1.47,1.79
0.873932,-0.170093,-0.355311,-0.28472,1.6,2,1.5,1.65,1.33,1.16,2.11,1.84,1.48,1.79
0.874722,-0.167241,-0.360736,-0.277059,1.6,1.99,1.5,1.64,1.33,1.16,2.11,1.84,1.48,1.79
0.875421,-0.164914,-0.364951,-0.27065,1.6,1.99,1.5,1.65,1.33,1.16,2.1,1.84,1.48,1.79
0.876184,-0.161975,-0.368642,-0.264896,1.61,1.99,1.5,1.64,1.33,1.16,2.1,1.84,1.48,1.79
0.876937,-0.1593,-0.371875,-0.259448,1.6,1.99,1.51,1.64,1.33,1.16,2.1,1.84,1.47,1.79
0.878254,-0.155087,-0.375422,-0.252341,1.6,1.98,1.51,1.64,1.34,1.16,2.09,1.84,1.47,1.8
0.879195,-0.151973,-0.378652,-0.246054,1.61,1.98,1.5,1.64,1.34,1.16,2.09,1.84,1.47,1.79
0.880254,-0.146732,-0.383076,-0.238487,1.61,1.98,1.51,1.64,1.34,1.16,2.09,1.84,1.47,1.79
0.880653,-0.143454,-0.386375,-0.233634,1.6,1.98,1.51,1.64,1.34,1.16,2.08,1.84,1.47,1.8
0.880423,-0.139638,-0.392491,-0.226511,1.6,1.97,1.51,1.63,1.34,1.16,2.08,1.84,1.47,1.8
0.880166,-0.135877,-0.397186,-0.221562,1.61,1.97,1.51,1.63,1.34,1.16,2.07,1.84,1.46,1.8
0.879878,-0.131489,-0.402687,-0.215336,1.61,1.96,1.51,1.63,1.34,1.16,2.07,1.84,1.46,1.8
0.879893,-0.128443,-0.405931,-0.210976,1.61,1.96,1.51,1.63,1.35,1.16,2.01,1.84,1.46,1.8
0.879651,-0.123622,-0.41109,-0.204784,1.61,1.96,1.51,1.63,1.34,1.16,2.06,1.84,1.46,1.8
0.879157,-0.119942,-0.415891,-0.199329,1.61,1.96,1.51,1.63,1.35,1.16,2.05,1.84,1.46,1.8
0.87882,-0.117069,-0.419618,-0.194657,1.61,1.95,1.51,1.62,1.34,1.16,2.05,1.84,1.46,1.8
0.878694,-0.113963,-0.422655,-0.190453,1.61,1.95,1.51,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.878605,-0.111217,-0.425397,-0.186336,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.878632,-0.108645,-0.427858,-0.182043,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.878951,-0.105385,-0.430481,-0.176138,1.61,1.95,1.51,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.879253,-0.102004,-0.432681,-0.171159,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.879721,-0.098539,-0.434793,-0.165337,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.879927,-0.094882,-0.437207,-0.159926,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.879957,-0.093499,-0.43831,-0.157535,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.879899,-0.091017,-0.440501,-0.153142,1.61,1.95,1.52,1.62,1.35,1.16,2.05,1.84,1.46,1.8
0.879602,-0.088408,-0.442955,-0.149247,1.61,1.94,1.52,1.62,1.35,1.16,2.04,1.84,1.46,1.8
0.879382,-0.086566,-0.444756,-0.146241,1.61,1.94,1.52,1.61,1.36,1.16,2.04,1.84,1.46,1.81
0.879139,-0.085056,-0.446424,-0.14348,1.61,1.94,1.52,1.61,1.35,1.16,2.04,1.84,1.46,1.81
0.878796,-0.083231,-0.448341,-0.140643,1.61,1.94,1.52,1.61,1.35,1.16,2.05,1.84,1.46,1.8
0.878511,-0.081839,-0.449707,-0.138868,1.61,1.94,1.52,1.61,1.35,1.16,2.05,1.84,1.46,1.8
0.877953,-0.079505,-0.451903,-0.136604,1.61,1.94,1.52,1.61,1.35,1.16,2.05,1.84,1.46,1.8
0.877367,-0.077828,-0.453966,-0.13448,1.61,1.94,1.52,1.62,1.35,1.16,2.06,1.84,1.47,1.8
0.876739,-0.07557,-0.456417,-0.131535,1.61,1.94,1.52,1.62,1.35,1.16,2.07,1.84,1.47,1.8
0.876022,-0.07402,-0.458795,-0.128896,1.61,1.94,1.52,1.62,1.35,1.16,2.07,1.84,1.47,1.8
0.875397,-0.072333,-0.461126,-0.125746,1.61,1.94,1.52,1.63,1.35,1.16,2.07,1.84,1.47,1.8
0.875072,-0.071042,-0.462288,-0.124467,1.61,1.94,1.52,1.63,1.35,1.16,2.07,1.84,1.47,1.8
0.874594,-0.070069,-0.46401,-0.121941,1.61,1.94,1.51,1.63,1.34,1.16,2.03,1.84,1.47,1.8
0.874314,-0.070083,-0.464691,-0.121351,1.61,1.95,1.51,1.63,1.34,1.16,2.06,1.84,1.48,1.8
0.87412,-0.070932,-0.464724,-0.122122,1.61,1.95,1.51,1.64,1.34,1.16,2.07,1.84,1.48,1.8
0.874634,-0.074011,-0.462334,-0.125637,1.6,1.95,1.51,1.65,1.34,1.16,2.08,1.84,1.48,1.79
0.875282,-0.07667,-0.459517,-0.129797,1.6,1.96,1.51,1.64,1.33,1.16,2.08,1.83,1.48,1.79
0.875692,-0.07949,-0.457013,-0.134104,1.6,1.95,1.5,1.65,1.33,1.16,2.08,1.84,1.48,1.79
0.876506,-0.083857,-0.452233,-0.142095,1.6,1.95,1.5,1.65,1.33,1.15,2.08,1.84,1.49,1.79
0.877136,-0.087692,-0.447965,-0.149229,1.6,1.96,1.5,1.65,1.33,1.15,2.1,1.84,1.49,1.79
0.877716,-0.091927,-0.443408,-0.156692,1.6,1.96,1.5,1.65,1.33,1.15,2.11,1.83,1.49,1.79
0.878411,-0.097695,-0.43716,-0.166559,1.59,1.96,1.5,1.65,1.33,1.15,2.11,1.83,1.49,1.79
0.87891,-0.104107,-0.430553,-0.176924,1.59,1.96,1.5,1.66,1.33,1.15,2.12,1.83,1.49,1.79
