,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,brazo,brazo,brazo,brazo,brazo,brazo,brazo,espalda,espalda,espalda,espalda,espalda,espalda,espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:referencia,MarkerSet:referencia,MarkerSet:referencia
,,"A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
51,0.425000,-0.707855,-12.780985,13.881107,97.946274,960.884155,103.177551,1.682304,-0.439327,-16.955952,2.395917,-183.499908,837.198242,307.912231,2.600682,109.178001,960.176880,103.855095,70.017700,1003.108276,100.473465,114.687599,919.888306,105.102600,-186.262604,906.237427,309.279907,-182.228531,834.969849,305.075134,-181.935257,770.735046,309.497314,-43.683132,1165.435913,163.501907
52,0.433333,-0.691615,-12.777512,13.894876,97.939064,960.901733,103.181282,1.685581,-0.426684,-16.916182,2.395915,-183.490463,837.181946,307.945892,2.600682,109.170914,960.192383,103.860817,69.996048,1003.127686,100.485512,114.690147,919.923462,105.092148,-186.249786,906.212891,309.329376,-182.220673,834.954407,305.105927,-181.927170,770.727173,309.518433,-43.691341,1165.441650,163.553696
53,0.441667,-0.684418,-12.769031,13.908527,97.936119,960.927795,103.173882,1.687971,-0.428173,-16.662428,2.399945,-183.479630,837.155884,307.981232,2.600682,109.167557,960.223022,103.850250,69.986687,1003.142212,100.488548,114.697418,919.950317,105.079285,-186.232086,906.183472,309.368286,-182.219086,834.930054,305.145599,-181.914001,770.703186,309.546234,-43.700974,1165.441528,163.599091
54,0.450000,-0.682155,-12.728351,13.921187,97.933022,960.959595,103.166718,1.687478,-0.420812,-16.579441,2.392734,-183.470367,837.138184,308.017334,2.600682,109.167366,960.256287,103.835854,69.969223,1003.172424,100.499901,114.701370,919.990356,105.059868,-186.210938,906.176208,309.419739,-182.217621,834.912964,305.185730,-181.909088,770.672791,309.562378,-43.698063,1165.464111,163.669632
55,0.458333,-0.677321,-12.715414,13.926222,97.931656,960.987915,103.163414,1.693747,-0.416443,-16.701979,2.389898,-183.462677,837.115845,308.043365,2.600682,109.165337,960.284912,103.831253,69.966316,1003.195984,100.505089,114.702751,920.025513,105.048874,-186.203476,906.160889,309.449310,-182.210861,834.889038,305.212097,-181.900528,770.644409,309.584320,-43.725338,1165.460205,163.719788
56,0.466667,-0.663643,-12.700670,13.935452,97.920410,961.013245,103.149345,1.687995,-0.413101,-16.658405,2.389413,-183.453552,837.098083,308.080444,2.600682,109.157661,960.312683,103.813210,69.943375,1003.221008,100.506546,114.696144,920.049988,105.022308,-186.187561,906.136841,309.488647,-182.208389,834.872253,305.253998,-181.891357,770.632507,309.614380,-43.741142,1165.449463,163.768448
57,0.475000,-0.677083,-12.642035,13.949177,97.915924,961.039063,103.147354,1.700622,-0.401536,-16.757406,2.380416,-183.443390,837.076233,308.104004,2.600682,109.147812,960.340027,103.796936,69.931099,1003.236633,100.522728,114.704193,920.093262,105.012917,-186.171829,906.122559,309.526398,-182.194000,834.848389,305.280945,-181.891113,770.604248,309.620117,-43.766544,1165.450073,163.824799
58,0.483333,-0.669060,-12.642290,13.967055,97.921959,961.061707,103.141319,1.702933,-0.395045,-16.701752,2.372140,-183.433380,837.055786,308.128296,2.600682,109.159088,960.366638,103.792305,69.920235,1003.254272,100.519188,114.717186,920.129517,104.999596,-186.150909,906.099426,309.561401,-182.186691,834.816956,305.301239,-181.889023,770.604126,309.641907,-43.791843,1165.430298,163.876251
59,0.491667,-0.661859,-12.619092,13.987968,97.929611,961.090210,103.143005,1.708640,-0.389732,-16.511789,2.382412,-183.427429,837.035034,308.159607,2.600682,109.170456,960.400513,103.790489,69.912949,1003.269775,100.535538,114.734810,920.168884,104.990219,-186.150436,906.078552,309.601318,-182.183182,834.801086,305.338867,-181.875076,770.572876,309.654602,-43.803093,1165.424927,163.930069
60,0.500000,-0.671971,-12.587587,13.997897,97.944542,961.127319,103.147110,1.715925,-0.379653,-16.665781,2.367409,-183.416595,837.014526,308.182587,2.600682,109.181740,960.440552,103.786766,69.926254,1003.294922,100.548866,114.759148,920.210205,104.995049,-186.127747,906.049438,309.630768,-182.173096,834.779358,305.364410,-181.875381,770.564087,309.669098,-43.833820,1165.410645,163.989899
61,0.508333,-0.650947,-12.603442,14.018945,97.969833,961.166077,103.153862,1.717711,-0.374131,-16.620682,2.367010,-183.411240,836.990784,308.201569,2.600682,109.209000,960.481018,103.798119,69.933479,1003.329285,100.558571,114.796936,920.263550,104.993408,-186.115891,906.026001,309.660980,-182.172958,834.751953,305.378326,-181.871170,770.543091,309.681610,-43.848614,1165.403442,164.047379
62,0.516667,-0.651935,-12.575464,14.047700,97.994972,961.209961,103.157486,1.729507,-0.358796,-16.720737,2.363904,-183.404678,836.966614,308.231201,2.600682,109.227676,960.525696,103.795792,69.941177,1003.363037,100.572464,114.848564,920.334412,104.991791,-186.114578,905.997803,309.705536,-182.157547,834.721680,305.403931,-181.868134,770.530212,309.700806,-43.886890,1165.395020,164.108505
63,0.525000,-0.640737,-12.561636,14.074850,98.030571,961.261841,103.168457,1.734679,-0.343459,-16.820793,2.360826,-183.398132,836.942505,308.260834,2.600682,109.271088,960.584473,103.806740,69.951500,1003.403442,100.592117,114.894043,920.405701,104.990303,-186.100937,905.966125,309.747681,-182.165115,834.708191,305.437958,-181.865219,770.514343,309.711090,-43.915985,1165.394043,164.183212
64,0.533333,-0.592840,-12.573791,14.104885,98.068947,961.322205,103.164299,1.747727,-0.333985,-16.570452,2.361264,-183.403687,836.918518,308.288269,2.600682,109.306984,960.648376,103.803436,69.970322,1003.450989,100.613594,114.950706,920.491211,104.956543,-186.099136,905.943420,309.796722,-182.169235,834.669617,305.460327,-181.868378,770.493652,309.724762,-43.947487,1165.381592,164.259216
65,0.541667,-0.552781,-12.576342,14.125025,98.107735,961.388855,103.149582,1.750360,-0.325732,-16.477316,2.358989,-183.403519,836.892517,308.319519,2.600682,109.345139,960.718811,103.788605,69.997452,1003.507751,100.625450,115.002922,920.563049,104.915916,-186.095566,905.905457,309.834717,-182.168457,834.652527,305.500610,-181.871857,770.472229,309.740967,-43.969170,1165.373657,164.343750
66,0.550000,-0.493741,-12.613121,14.139940,98.143021,961.459351,103.133675,1.746140,-0.317480,-16.384180,2.356702,-183.403351,836.866577,308.350739,2.600682,109.377167,960.789368,103.778900,70.022293,1003.579041,100.630203,115.051353,920.635193,104.871010,-186.096100,905.874268,309.874878,-182.177933,834.619019,305.529419,-181.882019,770.453796,309.753815,-43.990135,1165.374146,164.421509
67,0.558333,-0.479866,-12.550624,14.171341,98.185043,961.544739,103.100990,1.746866,-0.294861,-16.569092,2.348641,-183.415222,836.841125,308.388336,2.600682,109.421127,960.878845,103.735558,70.036682,1003.655212,100.632095,115.116478,920.736633,104.812531,-186.099258,905.841431,309.938354,-182.180725,834.592285,305.561432,-181.890610,770.443787,309.783264,-44.014374,1165.375244,164.525696
68,0.566667,-0.420048,-12.553374,14.202374,98.224800,961.640442,103.052383,1.748640,-0.285009,-16.189402,2.358666,-183.427658,836.813538,308.427399,2.600682,109.471176,960.986694,103.688538,70.054810,1003.728516,100.622955,115.164543,920.833069,104.723984,-186.112518,905.813599,309.999451,-182.195450,834.571960,305.603638,-181.900467,770.408630,309.797577,-44.040676,1165.385864,164.628708
69,0.575000,-0.386155,-12.488122,14.233063,98.269646,961.752380,102.977692,1.756240,-0.265040,-16.392830,2.356016,-183.440979,836.782166,308.464752,2.600682,109.518547,961.105530,103.601189,70.074585,1003.824585,100.599014,115.227913,920.962524,104.606651,-186.121292,905.770874,310.047577,-182.216110,834.544312,305.648499,-181.910568,770.384521,309.815216,-44.078995,1165.390747,164.743851
70,0.583333,-0.337800,-12.435462,14.271989,98.323357,961.876953,102.889534,1.755517,-0.245773,-16.381151,2.349407,-183.449890,836.753967,308.508423,2.600682,109.578125,961.240051,103.503174,70.098991,1003.927124,100.567764,115.304329,921.091064,104.474007,-186.123199,905.742615,310.119232,-182.223740,834.504944,305.685883,-181.927170,770.370239,309.839203,-44.101833,1165.411865,164.865814
71,0.591667,-0.226892,-12.439968,14.326777,98.369469,961.988525,102.776695,1.769656,-0.230480,-16.392967,2.345735,-183.471680,836.726624,308.555878,2.600682,109.607170,961.350769,103.386665,70.115921,1004.024963,100.526474,115.404289,921.238708,104.293709,-186.139343,905.706482,310.178223,-182.253632,834.481384,305.743225,-181.946396,770.349243,309.865784,-44.128998,1165.413940,164.993805
72,0.600000,-0.163951,-12.346554,14.357414,98.417587,962.105774,102.639992,1.779656,-0.211932,-16.413485,2.345562,-183.480682,836.699219,308.604370,2.600682,109.645020,961.469971,103.227463,70.141586,1004.134399,100.478973,115.484932,921.380554,104.084084,-186.149414,905.680420,310.248749,-182.261169,834.446411,305.789825,-181.955688,770.328491,309.894135,-44.157787,1165.422485,165.137543
73,0.608333,-0.067219,-12.304175,14.410673,98.468262,962.254578,102.476128,1.792686,-0.195844,-16.429367,2.344404,-183.491211,836.667053,308.652222,2.600682,109.692482,961.629578,103.051010,70.157539,1004.256592,100.399406,115.570671,921.555054,103.846306,-186.158203,905.636414,310.306824,-182.273514,834.411987,305.847076,-181.965561,770.312317,309.923035,-44.166405,1165.422485,165.275604
74,0.616667,0.087615,-12.307496,14.446773,98.523094,962.411987,102.280945,1.802879,-0.180080,-16.255228,2.350102,-183.501022,836.633484,308.699799,2.600682,109.755226,961.793640,102.853683,70.181290,1004.398315,100.307487,115.636169,921.734009,103.548668,-186.168228,905.604370,310.377197,-182.288254,834.371094,305.894806,-181.970352,770.284912,309.947754,-44.181198,1165.438965,165.456543
75,0.625000,0.182461,-12.223063,14.479077,98.565430,962.578674,102.069199,1.808053,-0.152788,-16.521385,2.350273,-183.513748,836.592224,308.751373,2.600682,109.801422,961.974548,102.624634,70.203880,1004.537720,100.206818,115.696068,921.899475,103.242577,-186.186279,905.554321,310.444977,-182.302414,834.329712,305.956207,-181.975937,770.253540,309.973633,-44.196098,1165.441284,165.645035
76,0.633333,0.288012,-12.134299,14.505283,98.603203,962.769409,101.821815,1.801875,-0.142437,-16.315655,2.355196,-183.530319,836.556702,308.805573,2.600682,109.842682,962.172913,102.359505,70.227234,1004.704834,100.082237,115.755150,922.070984,102.902870,-186.203308,905.505066,310.511353,-182.322739,834.290649,306.010345,-181.987793,770.237793,310.016632,-44.214638,1165.431641,165.834595
77,0.641667,0.437157,-12.102566,14.555793,98.650101,962.963135,101.549820,1.822590,-0.118024,-16.447598,2.355695,-183.540207,836.525269,308.865601,2.600682,109.883911,962.373962,102.082542,70.248810,1004.873901,99.930519,115.840706,922.298218,102.519028,-186.214417,905.471680,310.594452,-182.335968,834.250732,306.070740,-181.992859,770.217468,310.053467,-44.225563,1165.434204,166.018646
78,0.650000,0.636598,-12.107035,14.615788,98.698441,963.165527,101.250809,1.847571,-0.093152,-16.246622,2.363538,-183.552734,836.478210,308.919373,2.600682,109.921074,962.584106,101.783279,70.274452,1005.042053,99.772949,115.938873,922.533081,102.087318,-186.231461,905.412537,310.678314,-182.351257,834.199280,306.122070,-181.997742,770.188782,310.080292,-44.258190,1165.453125,166.209976
79,0.658333,0.819674,-12.081773,14.686028,98.726151,963.396118,100.921638,1.837629,-0.067134,-16.238754,2.367259,-183.561157,836.432556,308.969177,2.600682,109.956001,962.834045,101.447601,70.265465,1005.219116,99.583534,116.011139,922.738342,101.644012,-186.238525,905.364929,310.758514,-182.372894,834.152039,306.169128,-181.994293,770.146851,310.102295,-44.272434,1165.472900,166.379181
80,0.666667,1.032559,-12.090540,14.737668,98.748543,963.615601,100.593987,1.863413,-0.051754,-16.050467,2.367822,-183.561752,836.389099,309.019623,2.600682,109.982216,963.071838,101.120415,70.271645,1005.392883,99.409988,116.058716,922.976318,101.165672,-186.231461,905.311462,310.832214,-182.376266,834.106995,306.217499,-181.999512,770.116821,310.132294,-44.314121,1165.506592,166.552032
81,0.675000,1.167258,-12.007110,14.784747,98.790955,963.869690,100.240204,1.859264,-0.029050,-16.116970,2.364340,-183.559235,836.353455,309.068970,2.600682,110.035400,963.341492,100.749702,70.280067,1005.609619,99.191956,116.125160,923.221741,100.697670,-186.232086,905.269653,310.903870,-182.366913,834.066711,306.267426,-182.000427,770.093384,310.159210,-44.340324,1165.545776,166.725998
82,0.683333,1.305341,-11.860048,14.845078,98.817024,964.139099,99.848801,1.860052,-0.003844,-16.170692,2.360880,-183.551636,836.310669,309.115479,2.600682,110.072517,963.628296,100.328979,70.260948,1005.838745,98.968231,116.182922,923.497864,100.171272,-186.219269,905.222961,310.977203,-182.363861,834.018066,306.316132,-181.993362,770.061218,310.177216,-44.383362,1165.597900,166.907028
83,0.691667,1.554584,-11.910137,14.897141,98.866867,964.404053,99.449966,1.854685,0.012653,-15.980657,2.355557,-183.542633,836.279541,309.159271,2.600682,110.127220,963.897034,99.939087,70.253258,1006.104248,98.707085,116.259209,923.799072,99.613724,-186.192902,905.179871,311.046875,-182.366165,833.998657,306.360596,-181.990051,770.030701,310.194580,-44.426056,1165.675293,167.104324
84,0.700000,1.685200,-11.732186,14.935312,98.882088,964.703491,99.017525,1.860061,0.038377,-16.383396,2.334494,-183.526382,836.245850,309.201691,2.600682,110.153038,964.206970,99.475227,70.238297,1006.375916,98.451294,116.295517,924.111206,99.048248,-186.163422,905.135559,311.106964,-182.346649,833.957336,306.403961,-181.987732,770.016663,310.218506,-44.482170,1165.755371,167.283401
85,0.708333,1.766875,-11.550469,14.971421,98.871101,965.012756,98.591606,1.880596,0.064000,-16.786139,2.313575,-183.510132,836.212097,309.244110,2.600682,110.140945,964.531982,99.011818,70.223961,1006.633179,98.183868,116.317329,924.422241,98.508385,-186.125809,905.098206,311.163940,-182.326080,833.918091,306.443237,-181.982941,769.991394,310.235779,-44.510361,1165.814575,167.436523
86,0.716667,1.961525,-11.417645,15.057453,98.868233,965.335327,98.125938,1.888514,0.054590,-16.048649,2.314399,-183.478333,836.175232,309.269501,2.600682,110.125633,964.862122,98.528061,70.191879,1006.901001,97.904053,116.384338,924.749878,97.920975,-186.081116,905.058533,311.209259,-182.309723,833.882629,306.473602,-181.964905,769.958984,310.251160,-44.552952,1165.884155,167.592331
87,0.725000,2.186947,-11.448897,15.110909,98.896378,965.658264,97.660919,1.891237,0.072225,-16.035822,2.296864,-183.443481,836.141296,309.304291,2.600682,110.153557,965.198120,98.054672,70.160149,1007.215637,97.588013,116.452515,925.124817,97.270035,-186.023651,905.016052,311.264343,-182.279709,833.845764,306.516418,-181.947113,769.937866,310.258301,-44.595688,1165.952393,167.743637
88,0.733333,2.387455,-11.368512,15.128910,98.928993,966.000671,97.154892,1.891278,0.077423,-15.850171,2.282007,-183.415863,836.109070,309.336670,2.600682,110.204010,965.547546,97.532990,70.148193,1007.559082,97.253586,116.473328,925.500610,96.592728,-185.973938,904.984741,311.314697,-182.253067,833.810791,306.546875,-181.940765,769.907227,310.274506,-44.644520,1166.034058,167.907471
89,0.741667,2.512186,-11.172232,15.149284,98.923607,966.399231,96.616638,1.893830,0.097904,-16.147018,2.253931,-183.380997,836.077881,309.368774,2.600682,110.200401,965.959839,96.949944,70.140160,1007.912048,96.907135,116.487183,925.877502,95.914307,-185.910645,904.957397,311.370239,-182.224091,833.768982,306.581787,-181.926102,769.884338,310.281006,-44.703899,1166.113770,168.074860
90,0.750000,2.686038,-11.015644,15.202267,98.896561,966.794495,96.051514,1.911446,0.101383,-15.775593,2.245478,-183.340836,836.051392,309.401489,2.600682,110.151466,966.363708,96.350784,70.118507,1008.246887,96.554665,116.532501,926.270508,95.198074,-185.849731,904.916870,311.411133,-182.193665,833.747498,306.626160,-181.898712,769.868042,310.294312,-44.760128,1166.205566,168.242691
91,0.758333,3.024955,-11.072576,15.289216,98.910721,967.169556,95.474861,1.938120,0.114506,-15.746385,2.225290,-183.300507,836.013611,309.430756,2.600682,110.151077,966.743774,95.782936,70.075211,1008.599304,96.176712,116.610161,926.732788,94.401978,-185.786987,904.870605,311.461700,-182.152267,833.706360,306.651611,-181.881851,769.843445,310.306580,-44.817329,1166.297852,168.413620
92,0.766667,3.142171,-10.806913,15.310383,98.910431,967.593689,94.869659,1.936797,0.127638,-15.717180,2.205098,-183.260193,835.975830,309.460022,2.600682,110.183868,967.190979,95.125832,70.038605,1008.981812,95.787560,116.592506,927.156738,93.633438,-185.726105,904.827942,311.502167,-182.114899,833.679626,306.691437,-181.868790,769.824158,310.320221,-44.855724,1166.377441,168.592499
93,0.775000,3.402059,-10.754905,15.366899,98.899414,968.015686,94.246071,1.919432,0.134742,-15.849545,2.178268,-183.230835,835.952637,309.499481,2.600682,110.183723,967.624634,94.495232,69.978943,1009.369751,95.365967,116.617058,927.580444,92.823387,-185.662659,904.791687,311.558472,-182.092072,833.649597,306.724884,-181.857056,769.798767,310.343536,-44.900047,1166.468628,168.769119
94,0.783333,3.624854,-10.576230,15.468627,98.902229,968.452026,93.588348,1.967758,0.149735,-15.654969,2.177876,-183.188080,835.903320,309.528107,2.600682,110.158745,968.072205,93.802269,69.951889,1009.737122,94.955063,116.719643,928.097534,91.966461,-185.608948,904.739502,311.609833,-182.055145,833.598145,306.756287,-181.818985,769.754883,310.346985,-44.940960,1166.556763,168.939850
95,0.791667,3.879473,-10.505089,15.503657,98.853325,968.894104,92.916809,1.989792,0.176053,-16.311584,2.141061,-183.157700,835.867615,309.560333,2.600682,110.127281,968.536072,93.116882,69.899971,1010.102417,94.506615,116.672394,928.535400,91.098915,-185.555130,904.695374,311.661621,-182.024963,833.552368,306.784760,-181.811447,769.739868,310.363983,-44.988083,1166.649658,169.103027
96,0.800000,4.183942,-10.465701,15.552437,98.851776,969.325684,92.206383,1.979627,0.175682,-15.678192,2.140301,-183.115402,835.815613,309.596008,2.600682,110.129410,968.975586,92.396255,69.839439,1010.516663,94.017601,116.695175,929.002930,90.168175,-185.490494,904.620300,311.704773,-181.994049,833.512329,306.832916,-181.779770,769.701172,310.380646,-44.765530,1166.627808,168.925858
97,0.808333,4.310133,-10.138957,15.604667,98.832687,969.743958,91.481880,1.996662,0.196998,-15.626971,2.114833,-183.076874,835.773804,309.632599,2.600682,110.093506,969.401062,91.603790,69.781761,1010.905762,93.537086,116.732101,929.483704,89.259148,-185.421021,904.576782,311.779419,-181.957245,833.468628,306.861694,-181.770294,769.663635,310.387299,-45.071144,1166.851074,169.442581
98,0.816667,4.556345,-9.954858,15.638116,98.755241,970.180786,90.732826,2.019739,0.211578,-15.433199,2.102214,-183.036194,835.730835,309.675842,2.600682,110.017303,969.851929,90.816879,69.702911,1011.278625,93.061050,116.676125,929.939331,88.286217,-185.360077,904.520752,311.843964,-181.920624,833.422791,306.906067,-181.745438,769.638428,310.408661,-44.802471,1166.789307,169.239029
99,0.825000,4.994469,-9.976821,15.697359,98.706123,970.614014,89.965088,2.012533,0.228769,-15.733546,2.077445,-182.990570,835.686279,309.717133,2.600682,109.959808,970.286560,90.048615,69.602585,1011.685608,92.583145,116.674484,930.420105,87.229485,-185.290665,904.460815,311.897766,-181.879456,833.373901,306.947693,-181.717239,769.615784,310.437256,-44.819115,1166.869141,169.398087
100,0.833333,5.160033,-9.665853,15.714561,98.658134,971.060181,89.183716,2.010699,0.241722,-15.570513,2.061720,-182.951050,835.637329,309.755585,2.600682,109.922447,970.746704,89.208221,69.521942,1012.111450,92.066849,116.627281,930.902283,86.230698,-185.228348,904.396912,311.957520,-181.843430,833.330017,306.987946,-181.697845,769.578979,310.454224,-44.850655,1166.952881,169.569473
101,0.841667,5.389313,-9.394239,15.715287,98.537064,971.532593,88.363411,2.036508,0.250970,-15.242303,2.041908,-182.905151,835.601807,309.801361,2.600682,109.791573,971.225098,88.330032,69.433289,1012.521484,91.562454,116.522064,931.383667,85.172256,-185.148514,904.351807,312.029205,-181.805435,833.287354,307.025330,-181.678055,769.562256,310.483246,-44.860077,1167.020020,169.710007
102,0.850000,5.715100,-9.339014,15.743278,98.460007,971.959717,87.572289,2.049415,0.266295,-15.153885,2.016638,-182.850555,835.550415,309.834991,2.600682,109.699074,971.651001,87.525810,69.338837,1012.934448,91.026077,116.474907,931.875244,84.132202,-185.060257,904.289490,312.087524,-181.759415,833.233154,307.057556,-181.647980,769.526733,310.494171,-44.897053,1167.087036,169.881180
103,0.858333,5.958531,-9.100673,15.706292,98.320999,972.440002,86.713814,2.051865,0.276475,-15.001908,1.995187,-182.803787,835.509949,309.875458,2.600682,109.572868,972.136780,86.620743,69.218788,1013.388184,90.466660,116.299995,932.359497,83.029930,-184.977554,904.237305,312.149261,-181.727386,833.189636,307.091614,-181.621994,769.502563,310.520447,-44.892574,1167.168945,170.066879
104,0.866667,6.204479,-8.868711,15.721320,98.205574,972.907837,85.898598,2.062651,0.286706,-14.849933,1.973723,-182.757004,835.469482,309.915924,2.600682,109.440063,972.606201,85.755585,69.108780,1013.818359,89.947556,116.217216,932.862610,81.974709,-184.899475,904.201843,312.215057,-181.682907,833.155212,307.130737,-181.602783,769.480713,310.544952,-44.915611,1167.242432,170.265533
105,0.875000,6.635478,-8.850245,15.709217,98.062569,973.364990,85.048927,2.068674,0.300185,-14.973823,1.943593,-182.710968,835.434998,309.957214,2.600682,109.305168,973.065186,84.902336,68.966797,1014.260437,89.411102,116.047836,933.367981,80.814522,-184.817078,904.165649,312.281097,-181.650284,833.100159,307.160980,-181.581146,769.441956,310.565948,-44.920891,1167.319702,170.439224
106,0.883333,6.755959,-8.419083,15.726528,97.894600,973.861755,84.219978,2.061749,0.315382,-14.866157,1.920437,-182.666367,835.398132,309.998688,2.600682,109.122154,973.570496,83.987381,68.794472,1014.709473,88.882416,115.920822,933.877625,79.773270,-184.741592,904.126648,312.350281,-181.610382,833.051941,307.197876,-181.562637,769.416870,310.583405,-44.944130,1167.401245,170.632706
107,0.891667,7.234662,-8.491916,15.700802,97.760399,974.320679,83.372421,2.070940,0.324245,-14.579658,1.891973,-182.621872,835.356384,310.047150,2.600682,109.014130,974.035522,83.154625,68.652725,1015.147095,88.334824,115.723511,934.390808,78.605721,-184.652359,904.090637,312.428864,-181.574707,832.998169,307.238739,-181.553757,769.382019,310.609650,-44.974968,1167.493896,170.834763
108,0.900000,7.466285,-8.255632,15.723041,97.587311,974.834900,82.501755,2.091655,0.344194,-14.484118,1.866720,-182.581680,835.313599,310.096649,2.600682,108.804604,974.549805,82.231300,68.523148,1015.585571,87.754211,115.614479,934.916077,77.511902,-184.575974,904.043823,312.510864,-181.547256,832.949524,307.286102,-181.537216,769.350403,310.629242,-44.977070,1167.588745,171.028046
